Space,Row,One,datetime_to_nearest_hour,id,norm_count,Ref,Cluster
3,3,1,2015-01-01 08:00:00,12,0.22,23,6
3,3,1,2015-01-01 09:00:00,6,0.1,23,6
3,3,1,2015-01-01 10:00:00,12,0.22,23,6
3,3,1,2015-01-01 11:00:00,19,0.36,23,6
3,3,1,2015-01-01 12:00:00,20,0.38,23,6
3,3,1,2015-01-01 13:00:00,17,0.32,23,6
3,3,1,2015-01-01 14:00:00,24,0.46,23,6
3,3,1,2015-01-01 15:00:00,22,0.42,23,6
3,3,1,2015-01-01 16:00:00,24,0.46,23,6
3,3,1,2015-01-01 17:00:00,22,0.42,23,6
3,3,1,2015-01-01 18:00:00,47,0.92,23,6
3,3,1,2015-01-01 19:00:00,50,0.98,23,6
3,3,1,2015-01-01 20:00:00,41,0.8,23,6
3,3,1,2015-01-01 21:00:00,51,1.0,23,6
3,3,1,2015-01-01 22:00:00,32,0.62,23,6
3,3,1,2015-01-01 23:00:00,24,0.46,23,6
3,3,1,2015-02-01 00:00:00,19,0.36,23,6
3,3,1,2015-02-01 01:00:00,2,0.02,23,6
3,3,1,2015-02-01 02:00:00,2,0.02,23,6
3,3,1,2015-02-01 03:00:00,13,0.24,23,6
3,4,1,2014-12-31 04:00:00,4,0.0,33,5
3,4,1,2014-12-31 07:00:00,5,0.009615384615384616,33,5
3,4,1,2014-12-31 08:00:00,19,0.14423076923076922,33,5
3,4,1,2014-12-31 09:00:00,12,0.07692307692307693,33,5
3,4,1,2014-12-31 10:00:00,22,0.17307692307692307,33,5
3,4,1,2014-12-31 11:00:00,33,0.27884615384615385,33,5
3,4,1,2014-12-31 12:00:00,48,0.4230769230769231,33,5
3,4,1,2014-12-31 13:00:00,38,0.3269230769230769,33,5
3,4,1,2014-12-31 14:00:00,35,0.2980769230769231,33,5
3,4,1,2014-12-31 15:00:00,44,0.38461538461538464,33,5
3,4,1,2014-12-31 16:00:00,48,0.4230769230769231,33,5
3,4,1,2014-12-31 17:00:00,63,0.5673076923076923,33,5
3,4,1,2014-12-31 18:00:00,56,0.5,33,5
3,4,1,2014-12-31 19:00:00,33,0.27884615384615385,33,5
3,4,1,2014-12-31 20:00:00,41,0.3557692307692308,33,5
3,4,1,2014-12-31 21:00:00,30,0.25,33,5
3,4,1,2014-12-31 22:00:00,40,0.34615384615384615,33,5
3,4,1,2014-12-31 23:00:00,51,0.4519230769230769,33,5
3,4,1,2015-01-01 00:00:00,97,0.8942307692307693,33,5
3,4,1,2015-01-01 01:00:00,26,0.21153846153846154,33,5
3,4,1,2015-01-01 02:00:00,41,0.3557692307692308,33,5
3,4,1,2015-01-01 03:00:00,32,0.2692307692307692,33,5
3,4,1,2015-01-01 04:00:00,15,0.10576923076923077,33,5
3,4,1,2015-01-01 05:00:00,18,0.1346153846153846,33,5
3,4,1,2015-01-01 06:00:00,11,0.0673076923076923,33,5
3,4,1,2015-01-01 07:00:00,7,0.028846153846153848,33,5
3,4,1,2015-01-01 08:00:00,4,0.0,33,5
3,4,1,2015-01-01 09:00:00,14,0.09615384615384616,33,5
3,4,1,2015-01-01 10:00:00,29,0.2403846153846154,33,5
3,4,1,2015-01-01 11:00:00,32,0.2692307692307692,33,5
3,4,1,2015-01-01 12:00:00,47,0.41346153846153844,33,5
3,4,1,2015-01-01 13:00:00,73,0.6634615384615384,33,5
3,4,1,2015-01-01 14:00:00,71,0.6442307692307693,33,5
3,4,1,2015-01-01 15:00:00,77,0.7019230769230769,33,5
3,4,1,2015-01-01 16:00:00,87,0.7980769230769231,33,5
3,4,1,2015-01-01 17:00:00,47,0.41346153846153844,33,5
3,4,1,2015-01-01 18:00:00,108,1.0,33,5
3,4,1,2015-01-01 19:00:00,59,0.5288461538461539,33,5
3,4,1,2015-01-01 20:00:00,46,0.40384615384615385,33,5
3,4,1,2015-01-01 21:00:00,57,0.5096153846153846,33,5
3,4,1,2015-01-01 22:00:00,53,0.47115384615384615,33,5
3,4,1,2015-01-01 23:00:00,73,0.6634615384615384,33,5
3,4,1,2015-02-01 00:00:00,44,0.38461538461538464,33,5
3,4,1,2015-02-01 01:00:00,26,0.21153846153846154,33,5
3,4,1,2015-02-01 02:00:00,34,0.28846153846153844,33,5
3,4,1,2015-02-01 03:00:00,13,0.08653846153846154,33,5
3,5,1,2014-12-31 04:00:00,17,0.109375,43,0
3,5,1,2014-12-31 05:00:00,4,0.0078125,43,0
3,5,1,2014-12-31 06:00:00,6,0.0234375,43,0
3,5,1,2014-12-31 07:00:00,11,0.0625,43,0
3,5,1,2014-12-31 08:00:00,12,0.0703125,43,0
3,5,1,2014-12-31 09:00:00,21,0.140625,43,0
3,5,1,2014-12-31 10:00:00,20,0.1328125,43,0
3,5,1,2014-12-31 11:00:00,22,0.1484375,43,0
3,5,1,2014-12-31 12:00:00,39,0.28125,43,0
3,5,1,2014-12-31 13:00:00,36,0.2578125,43,0
3,5,1,2014-12-31 14:00:00,46,0.3359375,43,0
3,5,1,2014-12-31 15:00:00,33,0.234375,43,0
3,5,1,2014-12-31 16:00:00,51,0.375,43,0
3,5,1,2014-12-31 17:00:00,35,0.25,43,0
3,5,1,2014-12-31 18:00:00,131,1.0,43,0
3,5,1,2014-12-31 19:00:00,60,0.4453125,43,0
3,5,1,2014-12-31 20:00:00,46,0.3359375,43,0
3,5,1,2014-12-31 21:00:00,52,0.3828125,43,0
3,5,1,2014-12-31 22:00:00,32,0.2265625,43,0
3,5,1,2014-12-31 23:00:00,68,0.5078125,43,0
3,5,1,2015-01-01 00:00:00,121,0.921875,43,0
3,5,1,2015-01-01 01:00:00,40,0.2890625,43,0
3,5,1,2015-01-01 02:00:00,48,0.3515625,43,0
3,5,1,2015-01-01 03:00:00,32,0.2265625,43,0
3,5,1,2015-01-01 04:00:00,4,0.0078125,43,0
3,5,1,2015-01-01 05:00:00,3,0.0,43,0
3,5,1,2015-01-01 06:00:00,4,0.0078125,43,0
3,5,1,2015-01-01 07:00:00,6,0.0234375,43,0
3,5,1,2015-01-01 08:00:00,3,0.0,43,0
3,5,1,2015-01-01 09:00:00,40,0.2890625,43,0
3,5,1,2015-01-01 10:00:00,48,0.3515625,43,0
3,5,1,2015-01-01 11:00:00,33,0.234375,43,0
3,5,1,2015-01-01 12:00:00,28,0.1953125,43,0
3,5,1,2015-01-01 13:00:00,46,0.3359375,43,0
3,5,1,2015-01-01 14:00:00,33,0.234375,43,0
3,5,1,2015-01-01 15:00:00,28,0.1953125,43,0
3,5,1,2015-01-01 16:00:00,70,0.5234375,43,0
3,5,1,2015-01-01 17:00:00,43,0.3125,43,0
3,5,1,2015-01-01 18:00:00,46,0.3359375,43,0
3,5,1,2015-01-01 19:00:00,57,0.421875,43,0
3,5,1,2015-01-01 20:00:00,51,0.375,43,0
3,5,1,2015-01-01 21:00:00,67,0.5,43,0
3,5,1,2015-01-01 22:00:00,47,0.34375,43,0
3,5,1,2015-01-01 23:00:00,44,0.3203125,43,0
3,5,1,2015-02-01 00:00:00,38,0.2734375,43,0
3,5,1,2015-02-01 01:00:00,40,0.2890625,43,0
3,5,1,2015-02-01 02:00:00,32,0.2265625,43,0
3,5,1,2015-02-01 03:00:00,9,0.046875,43,0
3,6,1,2014-12-31 04:00:00,29,0.19718309859154928,53,0
3,6,1,2014-12-31 05:00:00,5,0.028169014084507043,53,0
3,6,1,2014-12-31 06:00:00,8,0.04929577464788732,53,0
3,6,1,2014-12-31 07:00:00,15,0.09859154929577464,53,0
3,6,1,2014-12-31 08:00:00,15,0.09859154929577464,53,0
3,6,1,2014-12-31 09:00:00,36,0.24647887323943662,53,0
3,6,1,2014-12-31 10:00:00,34,0.2323943661971831,53,0
3,6,1,2014-12-31 11:00:00,55,0.38028169014084506,53,0
3,6,1,2014-12-31 12:00:00,61,0.4225352112676056,53,0
3,6,1,2014-12-31 13:00:00,22,0.14788732394366197,53,0
3,6,1,2014-12-31 14:00:00,51,0.352112676056338,53,0
3,6,1,2014-12-31 15:00:00,50,0.34507042253521125,53,0
3,6,1,2014-12-31 16:00:00,47,0.323943661971831,53,0
3,6,1,2014-12-31 17:00:00,78,0.5422535211267606,53,0
3,6,1,2014-12-31 18:00:00,35,0.23943661971830985,53,0
3,6,1,2014-12-31 19:00:00,60,0.4154929577464789,53,0
3,6,1,2014-12-31 20:00:00,31,0.2112676056338028,53,0
3,6,1,2014-12-31 21:00:00,62,0.4295774647887324,53,0
3,6,1,2014-12-31 22:00:00,29,0.19718309859154928,53,0
3,6,1,2014-12-31 23:00:00,51,0.352112676056338,53,0
3,6,1,2015-01-01 00:00:00,143,1.0,53,0
3,6,1,2015-01-01 01:00:00,49,0.3380281690140845,53,0
3,6,1,2015-01-01 02:00:00,43,0.29577464788732394,53,0
3,6,1,2015-01-01 03:00:00,41,0.28169014084507044,53,0
3,6,1,2015-01-01 04:00:00,10,0.06338028169014084,53,0
3,6,1,2015-01-01 05:00:00,5,0.028169014084507043,53,0
3,6,1,2015-01-01 06:00:00,1,0.0,53,0
3,6,1,2015-01-01 07:00:00,12,0.07746478873239436,53,0
3,6,1,2015-01-01 08:00:00,13,0.08450704225352113,53,0
3,6,1,2015-01-01 09:00:00,34,0.2323943661971831,53,0
3,6,1,2015-01-01 10:00:00,49,0.3380281690140845,53,0
3,6,1,2015-01-01 11:00:00,54,0.3732394366197183,53,0
3,6,1,2015-01-01 12:00:00,46,0.31690140845070425,53,0
3,6,1,2015-01-01 13:00:00,44,0.3028169014084507,53,0
3,6,1,2015-01-01 14:00:00,67,0.4647887323943662,53,0
3,6,1,2015-01-01 15:00:00,55,0.38028169014084506,53,0
3,6,1,2015-01-01 16:00:00,43,0.29577464788732394,53,0
3,6,1,2015-01-01 17:00:00,79,0.5492957746478874,53,0
3,6,1,2015-01-01 18:00:00,64,0.44366197183098594,53,0
3,6,1,2015-01-01 19:00:00,57,0.39436619718309857,53,0
3,6,1,2015-01-01 20:00:00,71,0.49295774647887325,53,0
3,6,1,2015-01-01 21:00:00,81,0.5633802816901409,53,0
3,6,1,2015-01-01 22:00:00,57,0.39436619718309857,53,0
3,6,1,2015-01-01 23:00:00,56,0.3873239436619718,53,0
3,6,1,2015-02-01 00:00:00,67,0.4647887323943662,53,0
3,6,1,2015-02-01 01:00:00,52,0.3591549295774648,53,0
3,6,1,2015-02-01 02:00:00,27,0.18309859154929578,53,0
3,6,1,2015-02-01 03:00:00,15,0.09859154929577464,53,0
3,7,1,2014-12-31 05:00:00,2,0.01282051282051282,63,5
3,7,1,2014-12-31 06:00:00,1,0.0,63,5
3,7,1,2014-12-31 07:00:00,12,0.14102564102564102,63,5
3,7,1,2014-12-31 08:00:00,12,0.14102564102564102,63,5
3,7,1,2014-12-31 09:00:00,13,0.15384615384615385,63,5
3,7,1,2014-12-31 10:00:00,23,0.28205128205128205,63,5
3,7,1,2014-12-31 11:00:00,24,0.2948717948717949,63,5
3,7,1,2014-12-31 12:00:00,43,0.5384615384615384,63,5
3,7,1,2014-12-31 13:00:00,38,0.47435897435897434,63,5
3,7,1,2014-12-31 14:00:00,37,0.46153846153846156,63,5
3,7,1,2014-12-31 15:00:00,43,0.5384615384615384,63,5
3,7,1,2014-12-31 16:00:00,29,0.358974358974359,63,5
3,7,1,2014-12-31 17:00:00,16,0.19230769230769232,63,5
3,7,1,2014-12-31 18:00:00,28,0.34615384615384615,63,5
3,7,1,2014-12-31 19:00:00,20,0.24358974358974358,63,5
3,7,1,2014-12-31 20:00:00,38,0.47435897435897434,63,5
3,7,1,2014-12-31 21:00:00,17,0.20512820512820512,63,5
3,7,1,2014-12-31 22:00:00,38,0.47435897435897434,63,5
3,7,1,2014-12-31 23:00:00,30,0.3717948717948718,63,5
3,7,1,2015-01-01 00:00:00,47,0.5897435897435898,63,5
3,7,1,2015-01-01 01:00:00,17,0.20512820512820512,63,5
3,7,1,2015-01-01 02:00:00,15,0.1794871794871795,63,5
3,7,1,2015-01-01 03:00:00,13,0.15384615384615385,63,5
3,7,1,2015-01-01 04:00:00,5,0.05128205128205128,63,5
3,7,1,2015-01-01 05:00:00,7,0.07692307692307693,63,5
3,7,1,2015-01-01 06:00:00,4,0.038461538461538464,63,5
3,7,1,2015-01-01 08:00:00,8,0.08974358974358974,63,5
3,7,1,2015-01-01 09:00:00,18,0.21794871794871795,63,5
3,7,1,2015-01-01 10:00:00,35,0.4358974358974359,63,5
3,7,1,2015-01-01 11:00:00,16,0.19230769230769232,63,5
3,7,1,2015-01-01 12:00:00,23,0.28205128205128205,63,5
3,7,1,2015-01-01 13:00:00,26,0.32051282051282054,63,5
3,7,1,2015-01-01 14:00:00,38,0.47435897435897434,63,5
3,7,1,2015-01-01 15:00:00,53,0.6666666666666666,63,5
3,7,1,2015-01-01 16:00:00,55,0.6923076923076923,63,5
3,7,1,2015-01-01 17:00:00,43,0.5384615384615384,63,5
3,7,1,2015-01-01 18:00:00,79,1.0,63,5
3,7,1,2015-01-01 19:00:00,66,0.8333333333333334,63,5
3,7,1,2015-01-01 20:00:00,53,0.6666666666666666,63,5
3,7,1,2015-01-01 21:00:00,34,0.4230769230769231,63,5
3,7,1,2015-01-01 22:00:00,35,0.4358974358974359,63,5
3,7,1,2015-01-01 23:00:00,28,0.34615384615384615,63,5
3,7,1,2015-02-01 00:00:00,42,0.5256410256410257,63,5
3,7,1,2015-02-01 01:00:00,12,0.14102564102564102,63,5
3,7,1,2015-02-01 02:00:00,3,0.02564102564102564,63,5
3,7,1,2015-02-01 03:00:00,24,0.2948717948717949,63,5
3,8,1,2014-12-31 04:00:00,1,0.0,73,2
3,8,1,2014-12-31 05:00:00,2,0.0136986301369863,73,2
3,8,1,2014-12-31 06:00:00,1,0.0,73,2
3,8,1,2014-12-31 07:00:00,12,0.1506849315068493,73,2
3,8,1,2014-12-31 08:00:00,16,0.2054794520547945,73,2
3,8,1,2014-12-31 09:00:00,56,0.7534246575342466,73,2
3,8,1,2014-12-31 10:00:00,51,0.684931506849315,73,2
3,8,1,2014-12-31 11:00:00,43,0.5753424657534246,73,2
3,8,1,2014-12-31 12:00:00,28,0.3698630136986301,73,2
3,8,1,2014-12-31 13:00:00,45,0.6027397260273972,73,2
3,8,1,2014-12-31 14:00:00,43,0.5753424657534246,73,2
3,8,1,2014-12-31 15:00:00,42,0.5616438356164384,73,2
3,8,1,2014-12-31 16:00:00,30,0.3972602739726027,73,2
3,8,1,2014-12-31 17:00:00,42,0.5616438356164384,73,2
3,8,1,2014-12-31 18:00:00,24,0.3150684931506849,73,2
3,8,1,2014-12-31 19:00:00,31,0.410958904109589,73,2
3,8,1,2014-12-31 20:00:00,38,0.5068493150684932,73,2
3,8,1,2014-12-31 21:00:00,26,0.3424657534246575,73,2
3,8,1,2014-12-31 22:00:00,18,0.2328767123287671,73,2
3,8,1,2014-12-31 23:00:00,38,0.5068493150684932,73,2
3,8,1,2015-01-01 00:00:00,62,0.8356164383561644,73,2
3,8,1,2015-01-01 01:00:00,31,0.410958904109589,73,2
3,8,1,2015-01-01 02:00:00,14,0.1780821917808219,73,2
3,8,1,2015-01-01 03:00:00,6,0.0684931506849315,73,2
3,8,1,2015-01-01 04:00:00,9,0.1095890410958904,73,2
3,8,1,2015-01-01 05:00:00,6,0.0684931506849315,73,2
3,8,1,2015-01-01 06:00:00,2,0.0136986301369863,73,2
3,8,1,2015-01-01 07:00:00,9,0.1095890410958904,73,2
3,8,1,2015-01-01 08:00:00,9,0.1095890410958904,73,2
3,8,1,2015-01-01 09:00:00,15,0.1917808219178082,73,2
3,8,1,2015-01-01 10:00:00,43,0.5753424657534246,73,2
3,8,1,2015-01-01 11:00:00,37,0.4931506849315068,73,2
3,8,1,2015-01-01 12:00:00,50,0.6712328767123288,73,2
3,8,1,2015-01-01 13:00:00,40,0.5342465753424658,73,2
3,8,1,2015-01-01 14:00:00,35,0.4657534246575342,73,2
3,8,1,2015-01-01 15:00:00,35,0.4657534246575342,73,2
3,8,1,2015-01-01 16:00:00,67,0.9041095890410958,73,2
3,8,1,2015-01-01 17:00:00,43,0.5753424657534246,73,2
3,8,1,2015-01-01 18:00:00,74,1.0,73,2
3,8,1,2015-01-01 19:00:00,66,0.8904109589041096,73,2
3,8,1,2015-01-01 20:00:00,43,0.5753424657534246,73,2
3,8,1,2015-01-01 21:00:00,70,0.9452054794520548,73,2
3,8,1,2015-01-01 22:00:00,41,0.547945205479452,73,2
3,8,1,2015-01-01 23:00:00,23,0.3013698630136986,73,2
3,8,1,2015-02-01 00:00:00,24,0.3150684931506849,73,2
3,8,1,2015-02-01 01:00:00,8,0.0958904109589041,73,2
3,8,1,2015-02-01 02:00:00,15,0.1917808219178082,73,2
3,8,1,2015-02-01 03:00:00,4,0.0410958904109589,73,2
3,9,1,2014-12-31 04:00:00,3,0.04081632653061224,83,6
3,9,1,2014-12-31 05:00:00,1,0.0,83,6
3,9,1,2014-12-31 07:00:00,8,0.14285714285714285,83,6
3,9,1,2014-12-31 08:00:00,10,0.1836734693877551,83,6
3,9,1,2014-12-31 09:00:00,13,0.24489795918367346,83,6
3,9,1,2014-12-31 10:00:00,20,0.3877551020408163,83,6
3,9,1,2014-12-31 11:00:00,24,0.46938775510204084,83,6
3,9,1,2014-12-31 12:00:00,20,0.3877551020408163,83,6
3,9,1,2014-12-31 13:00:00,13,0.24489795918367346,83,6
3,9,1,2014-12-31 14:00:00,14,0.2653061224489796,83,6
3,9,1,2014-12-31 15:00:00,10,0.1836734693877551,83,6
3,9,1,2014-12-31 16:00:00,18,0.3469387755102041,83,6
3,9,1,2014-12-31 17:00:00,23,0.4489795918367347,83,6
3,9,1,2014-12-31 18:00:00,14,0.2653061224489796,83,6
3,9,1,2014-12-31 19:00:00,10,0.1836734693877551,83,6
3,9,1,2014-12-31 20:00:00,8,0.14285714285714285,83,6
3,9,1,2014-12-31 21:00:00,12,0.22448979591836735,83,6
3,9,1,2014-12-31 22:00:00,10,0.1836734693877551,83,6
3,9,1,2014-12-31 23:00:00,18,0.3469387755102041,83,6
3,9,1,2015-01-01 00:00:00,24,0.46938775510204084,83,6
3,9,1,2015-01-01 01:00:00,12,0.22448979591836735,83,6
3,9,1,2015-01-01 02:00:00,10,0.1836734693877551,83,6
3,9,1,2015-01-01 03:00:00,7,0.12244897959183673,83,6
3,9,1,2015-01-01 04:00:00,1,0.0,83,6
3,9,1,2015-01-01 05:00:00,1,0.0,83,6
3,9,1,2015-01-01 06:00:00,1,0.0,83,6
3,9,1,2015-01-01 07:00:00,1,0.0,83,6
3,9,1,2015-01-01 08:00:00,7,0.12244897959183673,83,6
3,9,1,2015-01-01 09:00:00,21,0.40816326530612246,83,6
3,9,1,2015-01-01 10:00:00,20,0.3877551020408163,83,6
3,9,1,2015-01-01 11:00:00,19,0.3673469387755102,83,6
3,9,1,2015-01-01 12:00:00,21,0.40816326530612246,83,6
3,9,1,2015-01-01 13:00:00,33,0.6530612244897959,83,6
3,9,1,2015-01-01 14:00:00,24,0.46938775510204084,83,6
3,9,1,2015-01-01 15:00:00,18,0.3469387755102041,83,6
3,9,1,2015-01-01 16:00:00,33,0.6530612244897959,83,6
3,9,1,2015-01-01 17:00:00,15,0.2857142857142857,83,6
3,9,1,2015-01-01 18:00:00,32,0.6326530612244898,83,6
3,9,1,2015-01-01 19:00:00,50,1.0,83,6
3,9,1,2015-01-01 20:00:00,21,0.40816326530612246,83,6
3,9,1,2015-01-01 21:00:00,25,0.4897959183673469,83,6
3,9,1,2015-01-01 22:00:00,31,0.6122448979591837,83,6
3,9,1,2015-01-01 23:00:00,17,0.32653061224489793,83,6
3,9,1,2015-02-01 00:00:00,7,0.12244897959183673,83,6
3,9,1,2015-02-01 01:00:00,7,0.12244897959183673,83,6
3,9,1,2015-02-01 02:00:00,1,0.0,83,6
3,9,1,2015-02-01 03:00:00,1,0.0,83,6
3,10,1,2014-12-31 07:00:00,7,0.46153846153846156,93,0
3,10,1,2014-12-31 09:00:00,1,0.0,93,0
3,10,1,2014-12-31 10:00:00,6,0.38461538461538464,93,0
3,10,1,2014-12-31 11:00:00,5,0.3076923076923077,93,0
3,10,1,2014-12-31 12:00:00,7,0.46153846153846156,93,0
3,10,1,2014-12-31 13:00:00,7,0.46153846153846156,93,0
3,10,1,2014-12-31 14:00:00,3,0.15384615384615385,93,0
3,10,1,2014-12-31 15:00:00,7,0.46153846153846156,93,0
3,10,1,2014-12-31 16:00:00,8,0.5384615384615384,93,0
3,10,1,2014-12-31 17:00:00,5,0.3076923076923077,93,0
3,10,1,2014-12-31 18:00:00,6,0.38461538461538464,93,0
3,10,1,2014-12-31 19:00:00,6,0.38461538461538464,93,0
3,10,1,2014-12-31 20:00:00,1,0.0,93,0
3,10,1,2014-12-31 21:00:00,14,1.0,93,0
3,10,1,2014-12-31 22:00:00,3,0.15384615384615385,93,0
3,10,1,2014-12-31 23:00:00,7,0.46153846153846156,93,0
3,10,1,2015-01-01 00:00:00,10,0.6923076923076923,93,0
3,10,1,2015-01-01 01:00:00,3,0.15384615384615385,93,0
3,10,1,2015-01-01 02:00:00,2,0.07692307692307693,93,0
3,10,1,2015-01-01 04:00:00,3,0.15384615384615385,93,0
3,10,1,2015-01-01 05:00:00,4,0.23076923076923078,93,0
3,10,1,2015-01-01 09:00:00,4,0.23076923076923078,93,0
3,10,1,2015-01-01 10:00:00,3,0.15384615384615385,93,0
3,10,1,2015-01-01 11:00:00,3,0.15384615384615385,93,0
3,10,1,2015-01-01 12:00:00,5,0.3076923076923077,93,0
3,10,1,2015-01-01 13:00:00,5,0.3076923076923077,93,0
3,10,1,2015-01-01 14:00:00,5,0.3076923076923077,93,0
3,10,1,2015-01-01 15:00:00,7,0.46153846153846156,93,0
3,10,1,2015-01-01 16:00:00,7,0.46153846153846156,93,0
3,10,1,2015-01-01 17:00:00,9,0.6153846153846154,93,0
3,10,1,2015-01-01 18:00:00,12,0.8461538461538461,93,0
3,10,1,2015-01-01 19:00:00,8,0.5384615384615384,93,0
3,10,1,2015-01-01 20:00:00,4,0.23076923076923078,93,0
3,10,1,2015-01-01 21:00:00,11,0.7692307692307693,93,0
3,10,1,2015-01-01 22:00:00,4,0.23076923076923078,93,0
3,10,1,2015-01-01 23:00:00,11,0.7692307692307693,93,0
3,10,1,2015-02-01 00:00:00,1,0.0,93,0
3,10,1,2015-02-01 01:00:00,1,0.0,93,0
3,10,1,2015-02-01 03:00:00,1,0.0,93,0
4,2,1,2014-12-31 07:00:00,2,0.014925373134328358,14,1
4,2,1,2014-12-31 08:00:00,23,0.3283582089552239,14,1
4,2,1,2014-12-31 09:00:00,12,0.16417910447761194,14,1
4,2,1,2014-12-31 10:00:00,68,1.0,14,1
4,2,1,2014-12-31 11:00:00,29,0.417910447761194,14,1
4,2,1,2014-12-31 12:00:00,26,0.373134328358209,14,1
4,2,1,2014-12-31 13:00:00,24,0.34328358208955223,14,1
4,2,1,2014-12-31 14:00:00,15,0.208955223880597,14,1
4,2,1,2014-12-31 15:00:00,20,0.2835820895522388,14,1
4,2,1,2014-12-31 16:00:00,10,0.13432835820895522,14,1
4,2,1,2014-12-31 17:00:00,27,0.3880597014925373,14,1
4,2,1,2014-12-31 18:00:00,29,0.417910447761194,14,1
4,2,1,2014-12-31 19:00:00,13,0.1791044776119403,14,1
4,2,1,2014-12-31 20:00:00,8,0.1044776119402985,14,1
4,2,1,2014-12-31 21:00:00,4,0.04477611940298507,14,1
4,2,1,2014-12-31 22:00:00,3,0.029850746268656716,14,1
4,2,1,2014-12-31 23:00:00,7,0.08955223880597014,14,1
4,2,1,2015-01-01 00:00:00,11,0.14925373134328357,14,1
4,2,1,2015-01-01 01:00:00,7,0.08955223880597014,14,1
4,2,1,2015-01-01 02:00:00,14,0.19402985074626866,14,1
4,2,1,2015-01-01 03:00:00,6,0.07462686567164178,14,1
4,2,1,2015-01-01 04:00:00,1,0.0,14,1
4,2,1,2015-01-01 06:00:00,1,0.0,14,1
4,2,1,2015-01-01 07:00:00,7,0.08955223880597014,14,1
4,2,1,2015-01-01 08:00:00,1,0.0,14,1
4,2,1,2015-01-01 09:00:00,4,0.04477611940298507,14,1
4,2,1,2015-01-01 10:00:00,16,0.22388059701492538,14,1
4,2,1,2015-01-01 11:00:00,36,0.5223880597014925,14,1
4,2,1,2015-01-01 12:00:00,26,0.373134328358209,14,1
4,2,1,2015-01-01 13:00:00,34,0.4925373134328358,14,1
4,2,1,2015-01-01 14:00:00,17,0.23880597014925373,14,1
4,2,1,2015-01-01 15:00:00,17,0.23880597014925373,14,1
4,2,1,2015-01-01 16:00:00,37,0.5373134328358209,14,1
4,2,1,2015-01-01 17:00:00,30,0.43283582089552236,14,1
4,2,1,2015-01-01 18:00:00,49,0.7164179104477612,14,1
4,2,1,2015-01-01 19:00:00,46,0.6716417910447762,14,1
4,2,1,2015-01-01 20:00:00,23,0.3283582089552239,14,1
4,2,1,2015-01-01 21:00:00,32,0.4626865671641791,14,1
4,2,1,2015-01-01 22:00:00,22,0.31343283582089554,14,1
4,2,1,2015-01-01 23:00:00,7,0.08955223880597014,14,1
4,2,1,2015-02-01 00:00:00,10,0.13432835820895522,14,1
4,2,1,2015-02-01 01:00:00,2,0.014925373134328358,14,1
4,2,1,2015-02-01 02:00:00,2,0.014925373134328358,14,1
4,2,1,2015-02-01 03:00:00,2,0.014925373134328358,14,1
4,3,1,2014-12-31 04:00:00,80,0.7821782178217822,24,5
4,3,1,2014-12-31 05:00:00,1,0.0,24,5
4,3,1,2014-12-31 06:00:00,2,0.009900990099009901,24,5
4,3,1,2014-12-31 07:00:00,3,0.019801980198019802,24,5
4,3,1,2014-12-31 08:00:00,7,0.0594059405940594,24,5
4,3,1,2014-12-31 09:00:00,5,0.039603960396039604,24,5
4,3,1,2014-12-31 10:00:00,11,0.09900990099009901,24,5
4,3,1,2014-12-31 11:00:00,60,0.5841584158415841,24,5
4,3,1,2014-12-31 12:00:00,57,0.5544554455445545,24,5
4,3,1,2014-12-31 13:00:00,49,0.4752475247524752,24,5
4,3,1,2014-12-31 14:00:00,36,0.3465346534653465,24,5
4,3,1,2014-12-31 15:00:00,36,0.3465346534653465,24,5
4,3,1,2014-12-31 16:00:00,23,0.21782178217821782,24,5
4,3,1,2014-12-31 17:00:00,16,0.1485148514851485,24,5
4,3,1,2014-12-31 18:00:00,33,0.31683168316831684,24,5
4,3,1,2014-12-31 19:00:00,46,0.44554455445544555,24,5
4,3,1,2014-12-31 20:00:00,20,0.18811881188118812,24,5
4,3,1,2014-12-31 21:00:00,22,0.2079207920792079,24,5
4,3,1,2014-12-31 22:00:00,64,0.6237623762376238,24,5
4,3,1,2014-12-31 23:00:00,34,0.32673267326732675,24,5
4,3,1,2015-01-01 00:00:00,69,0.6732673267326733,24,5
4,3,1,2015-01-01 01:00:00,39,0.37623762376237624,24,5
4,3,1,2015-01-01 02:00:00,31,0.297029702970297,24,5
4,3,1,2015-01-01 03:00:00,15,0.13861386138613863,24,5
4,3,1,2015-01-01 04:00:00,10,0.0891089108910891,24,5
4,3,1,2015-01-01 05:00:00,7,0.0594059405940594,24,5
4,3,1,2015-01-01 07:00:00,3,0.019801980198019802,24,5
4,3,1,2015-01-01 08:00:00,3,0.019801980198019802,24,5
4,3,1,2015-01-01 09:00:00,11,0.09900990099009901,24,5
4,3,1,2015-01-01 10:00:00,24,0.22772277227722773,24,5
4,3,1,2015-01-01 11:00:00,23,0.21782178217821782,24,5
4,3,1,2015-01-01 12:00:00,62,0.6039603960396039,24,5
4,3,1,2015-01-01 13:00:00,57,0.5544554455445545,24,5
4,3,1,2015-01-01 14:00:00,39,0.37623762376237624,24,5
4,3,1,2015-01-01 15:00:00,58,0.5643564356435643,24,5
4,3,1,2015-01-01 16:00:00,62,0.6039603960396039,24,5
4,3,1,2015-01-01 17:00:00,45,0.43564356435643564,24,5
