Space,Row,One,datetime_to_nearest_hour,id,norm_count
3,6,1,2014-12-31 18:00:00,35,0.23943661971830985
3,6,1,2014-12-31 19:00:00,60,0.4154929577464789
3,6,1,2014-12-31 20:00:00,31,0.2112676056338028
3,6,1,2014-12-31 21:00:00,62,0.4295774647887324
3,6,1,2014-12-31 22:00:00,29,0.19718309859154928
3,6,1,2014-12-31 23:00:00,51,0.352112676056338
3,6,1,2015-01-01 00:00:00,143,1.0
3,6,1,2015-01-01 01:00:00,49,0.3380281690140845
3,6,1,2015-01-01 02:00:00,43,0.29577464788732394
3,6,1,2015-01-01 03:00:00,41,0.28169014084507044
3,6,1,2015-01-01 04:00:00,10,0.06338028169014084
3,6,1,2015-01-01 05:00:00,5,0.028169014084507043
3,6,1,2015-01-01 06:00:00,1,0.0
3,6,1,2015-01-01 07:00:00,12,0.07746478873239436
3,6,1,2015-01-01 08:00:00,13,0.08450704225352113
3,6,1,2015-01-01 09:00:00,34,0.2323943661971831
3,6,1,2015-01-01 10:00:00,49,0.3380281690140845
3,6,1,2015-01-01 11:00:00,54,0.3732394366197183
3,6,1,2015-01-01 12:00:00,46,0.31690140845070425
3,6,1,2015-01-01 13:00:00,44,0.3028169014084507
3,6,1,2015-01-01 14:00:00,67,0.4647887323943662
3,6,1,2015-01-01 15:00:00,55,0.38028169014084506
3,6,1,2015-01-01 16:00:00,43,0.29577464788732394
3,6,1,2015-01-01 17:00:00,79,0.5492957746478874
3,6,1,2015-01-01 18:00:00,64,0.44366197183098594
3,6,1,2015-01-01 19:00:00,57,0.39436619718309857
3,6,1,2015-01-01 20:00:00,71,0.49295774647887325
3,6,1,2015-01-01 21:00:00,81,0.5633802816901409
3,6,1,2015-01-01 22:00:00,57,0.39436619718309857
3,6,1,2015-01-01 23:00:00,56,0.3873239436619718
3,6,1,2015-02-01 00:00:00,67,0.4647887323943662
3,6,1,2015-02-01 01:00:00,52,0.3591549295774648
3,6,1,2015-02-01 02:00:00,27,0.18309859154929578
3,6,1,2015-02-01 03:00:00,15,0.09859154929577464
3,7,1,2014-12-31 05:00:00,2,0.01282051282051282
3,7,1,2014-12-31 06:00:00,1,0.0
3,7,1,2014-12-31 07:00:00,12,0.14102564102564102
3,7,1,2014-12-31 08:00:00,12,0.14102564102564102
3,7,1,2014-12-31 09:00:00,13,0.15384615384615385
3,7,1,2014-12-31 10:00:00,23,0.28205128205128205
3,7,1,2014-12-31 11:00:00,24,0.2948717948717949
3,7,1,2014-12-31 12:00:00,43,0.5384615384615384
3,7,1,2014-12-31 13:00:00,38,0.47435897435897434
3,7,1,2014-12-31 14:00:00,37,0.46153846153846156
3,7,1,2014-12-31 15:00:00,43,0.5384615384615384
3,7,1,2014-12-31 16:00:00,29,0.358974358974359
3,7,1,2014-12-31 17:00:00,16,0.19230769230769232
3,7,1,2014-12-31 18:00:00,28,0.34615384615384615
3,7,1,2014-12-31 19:00:00,20,0.24358974358974358
3,7,1,2014-12-31 20:00:00,38,0.47435897435897434
3,7,1,2014-12-31 21:00:00,17,0.20512820512820512
3,7,1,2014-12-31 22:00:00,38,0.47435897435897434
3,7,1,2014-12-31 23:00:00,30,0.3717948717948718
3,7,1,2015-01-01 00:00:00,47,0.5897435897435898
3,7,1,2015-01-01 01:00:00,17,0.20512820512820512
3,7,1,2015-01-01 02:00:00,15,0.1794871794871795
3,7,1,2015-01-01 03:00:00,13,0.15384615384615385
3,7,1,2015-01-01 04:00:00,5,0.05128205128205128
3,7,1,2015-01-01 05:00:00,7,0.07692307692307693
3,7,1,2015-01-01 06:00:00,4,0.038461538461538464
3,7,1,2015-01-01 08:00:00,8,0.08974358974358974
3,7,1,2015-01-01 09:00:00,18,0.21794871794871795
3,7,1,2015-01-01 10:00:00,35,0.4358974358974359
3,7,1,2015-01-01 11:00:00,16,0.19230769230769232
3,7,1,2015-01-01 12:00:00,23,0.28205128205128205
3,7,1,2015-01-01 13:00:00,26,0.32051282051282054
3,7,1,2015-01-01 14:00:00,38,0.47435897435897434
3,7,1,2015-01-01 15:00:00,53,0.6666666666666666
3,7,1,2015-01-01 16:00:00,55,0.6923076923076923
3,7,1,2015-01-01 17:00:00,43,0.5384615384615384
3,7,1,2015-01-01 18:00:00,79,1.0
3,7,1,2015-01-01 19:00:00,66,0.8333333333333334
3,7,1,2015-01-01 20:00:00,53,0.6666666666666666
3,7,1,2015-01-01 21:00:00,34,0.4230769230769231
3,7,1,2015-01-01 22:00:00,35,0.4358974358974359
3,7,1,2015-01-01 23:00:00,28,0.34615384615384615
3,7,1,2015-02-01 00:00:00,42,0.5256410256410257
3,7,1,2015-02-01 01:00:00,12,0.14102564102564102
3,7,1,2015-02-01 02:00:00,3,0.02564102564102564
3,7,1,2015-02-01 03:00:00,24,0.2948717948717949
3,8,1,2014-12-31 04:00:00,1,0.0
3,8,1,2014-12-31 05:00:00,2,0.0136986301369863
3,8,1,2014-12-31 06:00:00,1,0.0
3,8,1,2014-12-31 07:00:00,12,0.1506849315068493
3,8,1,2014-12-31 08:00:00,16,0.2054794520547945
3,8,1,2014-12-31 09:00:00,56,0.7534246575342466
3,8,1,2014-12-31 10:00:00,51,0.684931506849315
3,8,1,2014-12-31 11:00:00,43,0.5753424657534246
3,8,1,2014-12-31 12:00:00,28,0.3698630136986301
3,8,1,2014-12-31 13:00:00,45,0.6027397260273972
3,8,1,2014-12-31 14:00:00,43,0.5753424657534246
3,8,1,2014-12-31 15:00:00,42,0.5616438356164384
3,8,1,2014-12-31 16:00:00,30,0.3972602739726027
3,8,1,2014-12-31 17:00:00,42,0.5616438356164384
3,8,1,2014-12-31 18:00:00,24,0.3150684931506849
3,8,1,2014-12-31 19:00:00,31,0.410958904109589
3,8,1,2014-12-31 20:00:00,38,0.5068493150684932
3,8,1,2014-12-31 21:00:00,26,0.3424657534246575
3,8,1,2014-12-31 22:00:00,18,0.2328767123287671
3,8,1,2014-12-31 23:00:00,38,0.5068493150684932
3,8,1,2015-01-01 00:00:00,62,0.8356164383561644
3,8,1,2015-01-01 01:00:00,31,0.410958904109589
3,8,1,2015-01-01 02:00:00,14,0.1780821917808219
3,8,1,2015-01-01 03:00:00,6,0.0684931506849315
3,8,1,2015-01-01 04:00:00,9,0.1095890410958904
3,8,1,2015-01-01 05:00:00,6,0.0684931506849315
3,8,1,2015-01-01 06:00:00,2,0.0136986301369863
3,8,1,2015-01-01 07:00:00,9,0.1095890410958904
3,8,1,2015-01-01 08:00:00,9,0.1095890410958904
3,8,1,2015-01-01 09:00:00,15,0.1917808219178082
3,8,1,2015-01-01 10:00:00,43,0.5753424657534246
3,8,1,2015-01-01 11:00:00,37,0.4931506849315068
3,8,1,2015-01-01 12:00:00,50,0.6712328767123288
3,8,1,2015-01-01 13:00:00,40,0.5342465753424658
3,8,1,2015-01-01 14:00:00,35,0.4657534246575342
3,8,1,2015-01-01 15:00:00,35,0.4657534246575342
3,8,1,2015-01-01 16:00:00,67,0.9041095890410958
3,8,1,2015-01-01 17:00:00,43,0.5753424657534246
3,8,1,2015-01-01 18:00:00,74,1.0
3,8,1,2015-01-01 19:00:00,66,0.8904109589041096
3,8,1,2015-01-01 20:00:00,43,0.5753424657534246
3,8,1,2015-01-01 21:00:00,70,0.9452054794520548
3,8,1,2015-01-01 22:00:00,41,0.547945205479452
3,8,1,2015-01-01 23:00:00,23,0.3013698630136986
3,8,1,2015-02-01 00:00:00,24,0.3150684931506849
3,8,1,2015-02-01 01:00:00,8,0.0958904109589041
3,8,1,2015-02-01 02:00:00,15,0.1917808219178082
3,8,1,2015-02-01 03:00:00,4,0.0410958904109589
3,9,1,2014-12-31 04:00:00,3,0.04081632653061224
3,9,1,2014-12-31 05:00:00,1,0.0
3,9,1,2014-12-31 07:00:00,8,0.14285714285714285
3,9,1,2014-12-31 08:00:00,10,0.1836734693877551
3,9,1,2014-12-31 09:00:00,13,0.24489795918367346
3,9,1,2014-12-31 10:00:00,20,0.3877551020408163
3,9,1,2014-12-31 11:00:00,24,0.46938775510204084
3,9,1,2014-12-31 12:00:00,20,0.3877551020408163
3,9,1,2014-12-31 13:00:00,13,0.24489795918367346
3,9,1,2014-12-31 14:00:00,14,0.2653061224489796
3,9,1,2014-12-31 15:00:00,10,0.1836734693877551
3,9,1,2014-12-31 16:00:00,18,0.3469387755102041
3,9,1,2014-12-31 17:00:00,23,0.4489795918367347
3,9,1,2014-12-31 18:00:00,14,0.2653061224489796
3,9,1,2014-12-31 19:00:00,10,0.1836734693877551
3,9,1,2014-12-31 20:00:00,8,0.14285714285714285
3,9,1,2014-12-31 21:00:00,12,0.22448979591836735
3,9,1,2014-12-31 22:00:00,10,0.1836734693877551
3,9,1,2014-12-31 23:00:00,18,0.3469387755102041
3,9,1,2015-01-01 00:00:00,24,0.46938775510204084
3,9,1,2015-01-01 01:00:00,12,0.22448979591836735
3,9,1,2015-01-01 02:00:00,10,0.1836734693877551
3,9,1,2015-01-01 03:00:00,7,0.12244897959183673
3,9,1,2015-01-01 04:00:00,1,0.0
3,9,1,2015-01-01 05:00:00,1,0.0
3,9,1,2015-01-01 06:00:00,1,0.0
3,9,1,2015-01-01 07:00:00,1,0.0
3,9,1,2015-01-01 08:00:00,7,0.12244897959183673
3,9,1,2015-01-01 09:00:00,21,0.40816326530612246
3,9,1,2015-01-01 10:00:00,20,0.3877551020408163
3,9,1,2015-01-01 11:00:00,19,0.3673469387755102
3,9,1,2015-01-01 12:00:00,21,0.40816326530612246
3,9,1,2015-01-01 13:00:00,33,0.6530612244897959
3,9,1,2015-01-01 14:00:00,24,0.46938775510204084
3,9,1,2015-01-01 15:00:00,18,0.3469387755102041
3,9,1,2015-01-01 16:00:00,33,0.6530612244897959
3,9,1,2015-01-01 17:00:00,15,0.2857142857142857
3,9,1,2015-01-01 18:00:00,32,0.6326530612244898
3,9,1,2015-01-01 19:00:00,50,1.0
3,9,1,2015-01-01 20:00:00,21,0.40816326530612246
3,9,1,2015-01-01 21:00:00,25,0.4897959183673469
3,9,1,2015-01-01 22:00:00,31,0.6122448979591837
3,9,1,2015-01-01 23:00:00,17,0.32653061224489793
3,9,1,2015-02-01 00:00:00,7,0.12244897959183673
3,9,1,2015-02-01 01:00:00,7,0.12244897959183673
3,9,1,2015-02-01 02:00:00,1,0.0
3,9,1,2015-02-01 03:00:00,1,0.0
3,10,1,2014-12-31 07:00:00,7,0.46153846153846156
3,10,1,2014-12-31 09:00:00,1,0.0
3,10,1,2014-12-31 10:00:00,6,0.38461538461538464
3,10,1,2014-12-31 11:00:00,5,0.3076923076923077
3,10,1,2014-12-31 12:00:00,7,0.46153846153846156
3,10,1,2014-12-31 13:00:00,7,0.46153846153846156
3,10,1,2014-12-31 14:00:00,3,0.15384615384615385
3,10,1,2014-12-31 15:00:00,7,0.46153846153846156
3,10,1,2014-12-31 16:00:00,8,0.5384615384615384
3,10,1,2014-12-31 17:00:00,5,0.3076923076923077
3,10,1,2014-12-31 18:00:00,6,0.38461538461538464
3,10,1,2014-12-31 19:00:00,6,0.38461538461538464
3,10,1,2014-12-31 20:00:00,1,0.0
3,10,1,2014-12-31 21:00:00,14,1.0
3,10,1,2014-12-31 22:00:00,3,0.15384615384615385
3,10,1,2014-12-31 23:00:00,7,0.46153846153846156
3,10,1,2015-01-01 00:00:00,10,0.6923076923076923
3,10,1,2015-01-01 01:00:00,3,0.15384615384615385
3,10,1,2015-01-01 02:00:00,2,0.07692307692307693
3,10,1,2015-01-01 04:00:00,3,0.15384615384615385
3,10,1,2015-01-01 05:00:00,4,0.23076923076923078
3,10,1,2015-01-01 09:00:00,4,0.23076923076923078
3,10,1,2015-01-01 10:00:00,3,0.15384615384615385
3,10,1,2015-01-01 11:00:00,3,0.15384615384615385
3,10,1,2015-01-01 12:00:00,5,0.3076923076923077
3,10,1,2015-01-01 13:00:00,5,0.3076923076923077
3,10,1,2015-01-01 14:00:00,5,0.3076923076923077
3,10,1,2015-01-01 15:00:00,7,0.46153846153846156
3,10,1,2015-01-01 16:00:00,7,0.46153846153846156
3,10,1,2015-01-01 17:00:00,9,0.6153846153846154
3,10,1,2015-01-01 18:00:00,12,0.8461538461538461
3,10,1,2015-01-01 19:00:00,8,0.5384615384615384
3,10,1,2015-01-01 20:00:00,4,0.23076923076923078
3,10,1,2015-01-01 21:00:00,11,0.7692307692307693
3,10,1,2015-01-01 22:00:00,4,0.23076923076923078
3,10,1,2015-01-01 23:00:00,11,0.7692307692307693
3,10,1,2015-02-01 00:00:00,1,0.0
3,10,1,2015-02-01 01:00:00,1,0.0
3,10,1,2015-02-01 03:00:00,1,0.0
4,2,1,2014-12-31 07:00:00,2,0.014925373134328358
4,2,1,2014-12-31 08:00:00,23,0.3283582089552239
4,2,1,2014-12-31 09:00:00,12,0.16417910447761194
4,2,1,2014-12-31 10:00:00,68,1.0
4,2,1,2014-12-31 11:00:00,29,0.417910447761194
4,2,1,2014-12-31 12:00:00,26,0.373134328358209
4,2,1,2014-12-31 13:00:00,24,0.34328358208955223
4,2,1,2014-12-31 14:00:00,15,0.208955223880597
4,2,1,2014-12-31 15:00:00,20,0.2835820895522388
4,2,1,2014-12-31 16:00:00,10,0.13432835820895522
4,2,1,2014-12-31 17:00:00,27,0.3880597014925373
4,2,1,2014-12-31 18:00:00,29,0.417910447761194
4,2,1,2014-12-31 19:00:00,13,0.1791044776119403
4,2,1,2014-12-31 20:00:00,8,0.1044776119402985
4,2,1,2014-12-31 21:00:00,4,0.04477611940298507
4,2,1,2014-12-31 22:00:00,3,0.029850746268656716
4,2,1,2014-12-31 23:00:00,7,0.08955223880597014
4,2,1,2015-01-01 00:00:00,11,0.14925373134328357
4,2,1,2015-01-01 01:00:00,7,0.08955223880597014
4,2,1,2015-01-01 02:00:00,14,0.19402985074626866
4,2,1,2015-01-01 03:00:00,6,0.07462686567164178
4,2,1,2015-01-01 04:00:00,1,0.0
4,2,1,2015-01-01 06:00:00,1,0.0
4,2,1,2015-01-01 07:00:00,7,0.08955223880597014
4,2,1,2015-01-01 08:00:00,1,0.0
4,2,1,2015-01-01 09:00:00,4,0.04477611940298507
4,2,1,2015-01-01 10:00:00,16,0.22388059701492538
4,2,1,2015-01-01 11:00:00,36,0.5223880597014925
4,2,1,2015-01-01 12:00:00,26,0.373134328358209
4,2,1,2015-01-01 13:00:00,34,0.4925373134328358
4,2,1,2015-01-01 14:00:00,17,0.23880597014925373
4,2,1,2015-01-01 15:00:00,17,0.23880597014925373
4,2,1,2015-01-01 16:00:00,37,0.5373134328358209
4,2,1,2015-01-01 17:00:00,30,0.43283582089552236
4,2,1,2015-01-01 18:00:00,49,0.7164179104477612
4,2,1,2015-01-01 19:00:00,46,0.6716417910447762
4,2,1,2015-01-01 20:00:00,23,0.3283582089552239
4,2,1,2015-01-01 21:00:00,32,0.4626865671641791
4,2,1,2015-01-01 22:00:00,22,0.31343283582089554
4,2,1,2015-01-01 23:00:00,7,0.08955223880597014
4,2,1,2015-02-01 00:00:00,10,0.13432835820895522
4,2,1,2015-02-01 01:00:00,2,0.014925373134328358
4,2,1,2015-02-01 02:00:00,2,0.014925373134328358
4,2,1,2015-02-01 03:00:00,2,0.014925373134328358
4,3,1,2014-12-31 04:00:00,80,0.7821782178217822
4,3,1,2014-12-31 05:00:00,1,0.0
4,3,1,2014-12-31 06:00:00,2,0.009900990099009901
4,3,1,2014-12-31 07:00:00,3,0.019801980198019802
4,3,1,2014-12-31 08:00:00,7,0.0594059405940594
4,3,1,2014-12-31 09:00:00,5,0.039603960396039604
4,3,1,2014-12-31 10:00:00,11,0.09900990099009901
4,3,1,2014-12-31 11:00:00,60,0.5841584158415841
4,3,1,2014-12-31 12:00:00,57,0.5544554455445545
4,3,1,2014-12-31 13:00:00,49,0.4752475247524752
4,3,1,2014-12-31 14:00:00,36,0.3465346534653465
4,3,1,2014-12-31 15:00:00,36,0.3465346534653465
4,3,1,2014-12-31 16:00:00,23,0.21782178217821782
4,3,1,2014-12-31 17:00:00,16,0.1485148514851485
4,3,1,2014-12-31 18:00:00,33,0.31683168316831684
4,3,1,2014-12-31 19:00:00,46,0.44554455445544555
4,3,1,2014-12-31 20:00:00,20,0.18811881188118812
4,3,1,2014-12-31 21:00:00,22,0.2079207920792079
4,3,1,2014-12-31 22:00:00,64,0.6237623762376238
4,3,1,2014-12-31 23:00:00,34,0.32673267326732675
4,3,1,2015-01-01 00:00:00,69,0.6732673267326733
4,3,1,2015-01-01 01:00:00,39,0.37623762376237624
4,3,1,2015-01-01 02:00:00,31,0.297029702970297
4,3,1,2015-01-01 03:00:00,15,0.13861386138613863
4,3,1,2015-01-01 04:00:00,10,0.0891089108910891
4,3,1,2015-01-01 05:00:00,7,0.0594059405940594
4,3,1,2015-01-01 07:00:00,3,0.019801980198019802
4,3,1,2015-01-01 08:00:00,3,0.019801980198019802
4,3,1,2015-01-01 09:00:00,11,0.09900990099009901
4,3,1,2015-01-01 10:00:00,24,0.22772277227722773
4,3,1,2015-01-01 11:00:00,23,0.21782178217821782
4,3,1,2015-01-01 12:00:00,62,0.6039603960396039
4,3,1,2015-01-01 13:00:00,57,0.5544554455445545
4,3,1,2015-01-01 14:00:00,39,0.37623762376237624
4,3,1,2015-01-01 15:00:00,58,0.5643564356435643
4,3,1,2015-01-01 16:00:00,62,0.6039603960396039
4,3,1,2015-01-01 17:00:00,45,0.43564356435643564
4,3,1,2015-01-01 18:00:00,83,0.8118811881188119
4,3,1,2015-01-01 19:00:00,102,1.0
4,3,1,2015-01-01 20:00:00,62,0.6039603960396039
4,3,1,2015-01-01 21:00:00,102,1.0
4,3,1,2015-01-01 22:00:00,44,0.42574257425742573
4,3,1,2015-01-01 23:00:00,75,0.7326732673267327
4,3,1,2015-02-01 00:00:00,52,0.504950495049505
4,3,1,2015-02-01 01:00:00,46,0.44554455445544555
4,3,1,2015-02-01 02:00:00,22,0.2079207920792079
4,3,1,2015-02-01 03:00:00,8,0.06930693069306931
4,4,1,2014-12-31 04:00:00,2,0.015151515151515152
4,4,1,2014-12-31 05:00:00,1,0.0
4,4,1,2014-12-31 06:00:00,2,0.015151515151515152
4,4,1,2014-12-31 07:00:00,7,0.09090909090909091
4,4,1,2014-12-31 08:00:00,15,0.21212121212121213
4,4,1,2014-12-31 09:00:00,26,0.3787878787878788
4,4,1,2014-12-31 10:00:00,15,0.21212121212121213
4,4,1,2014-12-31 11:00:00,37,0.5454545454545454
4,4,1,2014-12-31 12:00:00,59,0.8787878787878788
4,4,1,2014-12-31 13:00:00,44,0.6515151515151515
4,4,1,2014-12-31 14:00:00,23,0.3333333333333333
4,4,1,2014-12-31 15:00:00,37,0.5454545454545454
4,4,1,2014-12-31 16:00:00,22,0.3181818181818182
4,4,1,2014-12-31 17:00:00,50,0.7424242424242424
4,4,1,2014-12-31 18:00:00,34,0.5
4,4,1,2014-12-31 19:00:00,16,0.22727272727272727
4,4,1,2014-12-31 20:00:00,27,0.3939393939393939
4,4,1,2014-12-31 21:00:00,32,0.4696969696969697
4,4,1,2014-12-31 22:00:00,24,0.3484848484848485
4,4,1,2014-12-31 23:00:00,66,0.9848484848484849
4,4,1,2015-01-01 00:00:00,52,0.7727272727272727
4,4,1,2015-01-01 01:00:00,27,0.3939393939393939
4,4,1,2015-01-01 02:00:00,44,0.6515151515151515
4,4,1,2015-01-01 03:00:00,30,0.4393939393939394
4,4,1,2015-01-01 04:00:00,15,0.21212121212121213
4,4,1,2015-01-01 05:00:00,8,0.10606060606060606
4,4,1,2015-01-01 06:00:00,6,0.07575757575757576
4,4,1,2015-01-01 07:00:00,3,0.030303030303030304
4,4,1,2015-01-01 08:00:00,1,0.0
4,4,1,2015-01-01 09:00:00,12,0.16666666666666666
4,4,1,2015-01-01 10:00:00,26,0.3787878787878788
4,4,1,2015-01-01 11:00:00,34,0.5
4,4,1,2015-01-01 12:00:00,58,0.8636363636363636
4,4,1,2015-01-01 13:00:00,46,0.6818181818181818
4,4,1,2015-01-01 14:00:00,28,0.4090909090909091
4,4,1,2015-01-01 15:00:00,49,0.7272727272727273
4,4,1,2015-01-01 16:00:00,48,0.7121212121212122
4,4,1,2015-01-01 17:00:00,52,0.7727272727272727
4,4,1,2015-01-01 18:00:00,59,0.8787878787878788
4,4,1,2015-01-01 19:00:00,46,0.6818181818181818
4,4,1,2015-01-01 20:00:00,29,0.42424242424242425
4,4,1,2015-01-01 21:00:00,67,1.0
4,4,1,2015-01-01 22:00:00,51,0.7575757575757576
4,4,1,2015-01-01 23:00:00,31,0.45454545454545453
4,4,1,2015-02-01 00:00:00,28,0.4090909090909091
4,4,1,2015-02-01 01:00:00,14,0.19696969696969696
4,4,1,2015-02-01 02:00:00,6,0.07575757575757576
4,5,1,2014-12-31 04:00:00,23,0.007905138339920948
4,5,1,2014-12-31 05:00:00,26,0.019762845849802372
4,5,1,2014-12-31 06:00:00,21,0.0
4,5,1,2014-12-31 07:00:00,35,0.05533596837944664
4,5,1,2014-12-31 08:00:00,81,0.23715415019762845
4,5,1,2014-12-31 09:00:00,121,0.3952569169960474
4,5,1,2014-12-31 10:00:00,126,0.4150197628458498
4,5,1,2014-12-31 11:00:00,137,0.45849802371541504
4,5,1,2014-12-31 12:00:00,179,0.6245059288537549
4,5,1,2014-12-31 13:00:00,151,0.5138339920948617
4,5,1,2014-12-31 14:00:00,176,0.6126482213438735
4,5,1,2014-12-31 15:00:00,185,0.6482213438735178
4,5,1,2014-12-31 16:00:00,213,0.758893280632411
4,5,1,2014-12-31 17:00:00,191,0.6719367588932806
4,5,1,2014-12-31 18:00:00,192,0.6758893280632411
4,5,1,2014-12-31 19:00:00,203,0.7193675889328063
4,5,1,2014-12-31 20:00:00,196,0.691699604743083
4,5,1,2014-12-31 21:00:00,216,0.7707509881422925
4,5,1,2014-12-31 22:00:00,138,0.4624505928853755
4,5,1,2014-12-31 23:00:00,209,0.7430830039525692
4,5,1,2015-01-01 00:00:00,274,1.0
4,5,1,2015-01-01 01:00:00,200,0.7075098814229249
4,5,1,2015-01-01 02:00:00,143,0.48221343873517786
4,5,1,2015-01-01 03:00:00,101,0.31620553359683795
4,5,1,2015-01-01 04:00:00,50,0.11462450592885376
4,5,1,2015-01-01 05:00:00,43,0.08695652173913043
4,5,1,2015-01-01 06:00:00,59,0.15019762845849802
4,5,1,2015-01-01 07:00:00,56,0.1383399209486166
4,5,1,2015-01-01 08:00:00,46,0.09881422924901186
4,5,1,2015-01-01 09:00:00,59,0.15019762845849802
4,5,1,2015-01-01 10:00:00,92,0.28063241106719367
4,5,1,2015-01-01 11:00:00,124,0.40711462450592883
4,5,1,2015-01-01 12:00:00,152,0.5177865612648221
4,5,1,2015-01-01 13:00:00,173,0.6007905138339921
4,5,1,2015-01-01 14:00:00,190,0.6679841897233202
4,5,1,2015-01-01 15:00:00,166,0.5731225296442688
4,5,1,2015-01-01 16:00:00,206,0.7312252964426877
4,5,1,2015-01-01 17:00:00,168,0.5810276679841897
4,5,1,2015-01-01 18:00:00,181,0.6324110671936759
4,5,1,2015-01-01 19:00:00,184,0.6442687747035574
4,5,1,2015-01-01 20:00:00,192,0.6758893280632411
4,5,1,2015-01-01 21:00:00,189,0.6640316205533597
4,5,1,2015-01-01 22:00:00,204,0.7233201581027668
4,5,1,2015-01-01 23:00:00,222,0.7944664031620553
4,5,1,2015-02-01 00:00:00,151,0.5138339920948617
4,5,1,2015-02-01 01:00:00,80,0.233201581027668
4,5,1,2015-02-01 02:00:00,113,0.36363636363636365
4,5,1,2015-02-01 03:00:00,85,0.25296442687747034
4,6,1,2014-12-31 04:00:00,28,0.0
4,6,1,2014-12-31 05:00:00,30,0.006734006734006734
4,6,1,2014-12-31 06:00:00,29,0.003367003367003367
4,6,1,2014-12-31 07:00:00,30,0.006734006734006734
4,6,1,2014-12-31 08:00:00,83,0.18518518518518517
4,6,1,2014-12-31 09:00:00,102,0.24915824915824916
4,6,1,2014-12-31 10:00:00,150,0.4107744107744108
4,6,1,2014-12-31 11:00:00,173,0.4882154882154882
4,6,1,2014-12-31 12:00:00,175,0.494949494949495
4,6,1,2014-12-31 13:00:00,219,0.6430976430976431
4,6,1,2014-12-31 14:00:00,226,0.6666666666666666
4,6,1,2014-12-31 15:00:00,190,0.5454545454545454
4,6,1,2014-12-31 16:00:00,215,0.6296296296296297
4,6,1,2014-12-31 17:00:00,190,0.5454545454545454
4,6,1,2014-12-31 18:00:00,186,0.531986531986532
4,6,1,2014-12-31 19:00:00,174,0.49158249158249157
4,6,1,2014-12-31 20:00:00,182,0.5185185185185185
4,6,1,2014-12-31 21:00:00,173,0.4882154882154882
4,6,1,2014-12-31 22:00:00,199,0.5757575757575758
4,6,1,2014-12-31 23:00:00,186,0.531986531986532
4,6,1,2015-01-01 00:00:00,325,1.0
4,6,1,2015-01-01 01:00:00,189,0.5420875420875421
4,6,1,2015-01-01 02:00:00,118,0.30303030303030304
4,6,1,2015-01-01 03:00:00,52,0.08080808080808081
4,6,1,2015-01-01 04:00:00,38,0.03367003367003367
4,6,1,2015-01-01 05:00:00,38,0.03367003367003367
4,6,1,2015-01-01 06:00:00,41,0.04377104377104377
4,6,1,2015-01-01 07:00:00,49,0.0707070707070707
4,6,1,2015-01-01 08:00:00,38,0.03367003367003367
4,6,1,2015-01-01 09:00:00,85,0.1919191919191919
4,6,1,2015-01-01 10:00:00,114,0.2895622895622896
4,6,1,2015-01-01 11:00:00,140,0.3771043771043771
4,6,1,2015-01-01 12:00:00,187,0.5353535353535354
4,6,1,2015-01-01 13:00:00,208,0.6060606060606061
4,6,1,2015-01-01 14:00:00,249,0.7441077441077442
4,6,1,2015-01-01 15:00:00,314,0.9629629629629629
4,6,1,2015-01-01 16:00:00,243,0.7239057239057239
4,6,1,2015-01-01 17:00:00,172,0.48484848484848486
4,6,1,2015-01-01 18:00:00,243,0.7239057239057239
4,6,1,2015-01-01 19:00:00,182,0.5185185185185185
4,6,1,2015-01-01 20:00:00,194,0.5589225589225589
4,6,1,2015-01-01 21:00:00,159,0.44107744107744107
4,6,1,2015-01-01 22:00:00,258,0.7744107744107744
4,6,1,2015-01-01 23:00:00,205,0.5959595959595959
4,6,1,2015-02-01 00:00:00,176,0.4983164983164983
4,6,1,2015-02-01 01:00:00,114,0.2895622895622896
4,6,1,2015-02-01 02:00:00,75,0.15824915824915825
4,6,1,2015-02-01 03:00:00,50,0.07407407407407407
4,7,1,2014-12-31 04:00:00,25,0.09606986899563319
4,7,1,2014-12-31 06:00:00,3,0.0
4,7,1,2014-12-31 07:00:00,11,0.034934497816593885
4,7,1,2014-12-31 08:00:00,26,0.10043668122270742
4,7,1,2014-12-31 09:00:00,28,0.1091703056768559
4,7,1,2014-12-31 10:00:00,56,0.2314410480349345
4,7,1,2014-12-31 11:00:00,48,0.1965065502183406
4,7,1,2014-12-31 12:00:00,81,0.3406113537117904
4,7,1,2014-12-31 13:00:00,61,0.25327510917030566
4,7,1,2014-12-31 14:00:00,61,0.25327510917030566
4,7,1,2014-12-31 15:00:00,87,0.36681222707423583
4,7,1,2014-12-31 16:00:00,60,0.24890829694323144
4,7,1,2014-12-31 17:00:00,80,0.33624454148471616
4,7,1,2014-12-31 18:00:00,87,0.36681222707423583
4,7,1,2014-12-31 19:00:00,103,0.4366812227074236
4,7,1,2014-12-31 20:00:00,108,0.4585152838427948
4,7,1,2014-12-31 21:00:00,61,0.25327510917030566
4,7,1,2014-12-31 22:00:00,86,0.3624454148471616
4,7,1,2014-12-31 23:00:00,119,0.5065502183406113
4,7,1,2015-01-01 00:00:00,112,0.4759825327510917
4,7,1,2015-01-01 01:00:00,66,0.27510917030567683
4,7,1,2015-01-01 02:00:00,49,0.20087336244541484
4,7,1,2015-01-01 03:00:00,24,0.09170305676855896
4,7,1,2015-01-01 04:00:00,11,0.034934497816593885
